1, 121.0, 519361.0
5, 92.0, 515967.0
2, 83.0, 532632.0
3, 80.0, 548570.0
10, 68.0, 588979.0
8, 118.0, 531660.0
31, 95.0, 562645.0
4, 80.0, 517437.0
12, 70.0, 482874.0
156, 56.0, 494275.0
38, 80.0, 579308.0
157, 79.0, 521861.0
15, 88.0, 555017.0
13, 80.0, 552280.0
6, 91.0, 558017.0
7, 79.0, 547331.0
9, 85.0, 555486.0
33, 84.0, 610285.0
32, 61.0, 581378.0
34, 73.0, 534127.0
11, 56.0, 507589.0
56, 85.0, 682702.0
50, 81.0, 679117.0
57, 69.0, 648559.0
154, 69.0, 669047.0
16, 83.0, 556276.0
17, 90.0, 543288.0
18, 101.0, 564817.0
19, 77.0, 531493.0
20, 92.0, 545122.0
14, 78.0, 527026.0
21, 96.0, 532583.0
23, 73.0, 635759.0
26, 81.0, 652219.0
27, 82.0, 580278.0
22, 86.0, 625796.0
24, 69.0, 825743.0
25, 64.0, 683312.0
28, 73.0, 761019.0
29, 72.0, 835371.0
153, 60.0, 836299.0
30, 66.0, 898370.0
125, 1.0, 40.0
79, 73.0, 862509.0
35, 51.0, 685106.0
36, 67.0, 699932.0
60, 53.0, 823327.0
37, 53.0, 806876.0
59, 68.0, 802461.0
58, 71.0, 689531.0
61, 55.0, 917211.0
49, 72.0, 713144.0
51, 82.0, 652933.0
39, 62.0, 712354.0
155, 53.0, 705771.0
40, 59.0, 698437.0
41, 55.0, 724306.0
42, 54.0, 668439.0
54, 59.0, 732225.0
43, 61.0, 596579.0
71, 83.0, 669183.0
45, 66.0, 712950.0
44, 61.0, 738104.0
73, 79.0, 683993.0
75, 58.0, 747685.0
74, 83.0, 723644.0
103, 74.0, 739321.0
46, 69.0, 746225.0
47, 54.0, 696911.0
48, 59.0, 730441.0
113, 50.0, 848767.0
52, 69.0, 761030.0
53, 55.0, 768559.0
64, 58.0, 821187.0
65, 58.0, 796067.0
70, 54.0, 686027.0
55, 78.0, 740476.0
72, 79.0, 725811.0
68, 56.0, 873051.0
62, 51.0, 926096.0
114, 47.0, 906571.0
63, 60.0, 846730.0
67, 64.0, 787146.0
66, 78.0, 885159.0
69, 64.0, 775274.0
119, 54.0, 857542.0
78, 59.0, 823187.0
83, 82.0, 788218.0
110, 58.0, 739082.0
109, 59.0, 854505.0
85, 60.0, 910376.0
76, 58.0, 749004.0
77, 73.0, 720508.0
82, 56.0, 805626.0
81, 60.0, 851267.0
123, 53.0, 742018.0
87, 59.0, 830363.0
124, 53.0, 851756.0
122, 54.0, 798846.0
86, 68.0, 644049.0
80, 91.0, 891625.0
84, 71.0, 678761.0
88, 56.0, 887189.0
89, 58.0, 804444.0
111, 64.0, 633712.0
135, 1.0, 68.0
105, 50.0, 679059.0
133, 65.0, 691452.0
90, 100.0, 739926.0
91, 115.0, 739898.0
92, 87.0, 745243.0
93, 86.0, 741782.0
94, 95.0, 741345.0
99, 81.0, 739585.0
98, 76.0, 744228.0
95, 106.0, 741563.0
100, 83.0, 743728.0
96, 97.0, 745522.0
97, 97.0, 742548.0
102, 77.0, 741102.0
101, 93.0, 740638.0
104, 1.0, 77.0
106, 49.0, 807433.0
112, 57.0, 748899.0
108, 52.0, 754115.0
107, 52.0, 769612.0
138, 39.0, 772580.0
134, 74.0, 632449.0
158, 70.0, 789610.0
116, 65.0, 893218.0
127, 46.0, 849718.0
126, 60.0, 889628.0
128, 1.0, 98.0
118, 60.0, 864146.0
117, 59.0, 840613.0
121, 47.0, 813890.0
115, 62.0, 892519.0
120, 57.0, 822879.0
136, 61.0, 847730.0
129, 52.0, 740057.0
131, 46.0, 740438.0
130, 60.0, 636656.0
151, 103.0, 593441.0
150, 74.0, 536860.0
132, 1.0, 8.0
137, 52.0, 733272.0
140, 43.0, 619724.0
139, 46.0, 689778.0
159, 59.0, 617945.0
141, 50.0, 591922.0
143, 71.0, 535906.0
142, 55.0, 590978.0
144, 75.0, 522386.0
147, 78.0, 549479.0
146, 79.0, 544503.0
145, 79.0, 537036.0
148, 77.0, 521206.0
149, 83.0, 518358.0
152, 89.0, 530962.0

Menor média: 8.0
