1, 108.0, 85085.5
5, 93.0, 85294.5
2, 93.5, 85003.0
3, 91.0, 85053.0
10, 76.0, 110548.5
8, 60.0, 102734.5
31, 85.0, 110601.5
4, 61.5, 205156.0
12, 58.0, 203499.5
156, 65.0, 210349.0
38, 68.0, 211911.0
157, 66.0, 203215.5
15, 47.0, 122273.5
13, 42.0, 121034.5
6, 51.0, 123475.0
7, 45.5, 123908.5
9, 52.0, 117994.0
33, 52.0, 151316.5
32, 38.0, 158308.0
34, 47.0, 198332.0
11, 53.0, 192484.5
56, 76.5, 189266.5
50, 73.5, 191889.5
57, 96.0, 191129.5
154, 99.0, 268387.0
16, 35.0, 133988.0
17, 44.5, 124360.5
18, 49.5, 137140.5
19, 31.0, 143623.5
20, 42.5, 152302.5
14, 39.5, 123393.5
21, 170.5, 109697.5
23, 55.0, 154683.0
26, 38.5, 154143.0
27, 93.5, 379934.0
22, 167.0, 109827.5
24, 57.0, 168452.0
25, 43.0, 195378.5
28, 54.0, 186059.5
29, 66.5, 231189.0
153, 71.0, 369467.0
30, 70.5, 191542.0
125, 2.0, 41.5
79, 173.5, 344327.0
35, 37.0, 169866.5
36, 44.0, 163651.5
60, 77.0, 186364.0
37, 81.0, 178964.0
59, 72.0, 192820.0
58, 76.5, 196288.0
61, 56.5, 198551.5
49, 102.5, 245418.0
51, 106.0, 220186.5
39, 80.0, 193952.5
155, 200.0, 273917.5
40, 100.0, 214736.0
41, 99.5, 226636.5
42, 185.5, 337617.0
54, 200.0, 301263.0
43, 184.5, 336540.0
71, 120.5, 285201.0
45, 98.5, 446294.5
44, 106.0, 466683.5
73, 112.0, 497014.0
75, 100.0, 432564.5
74, 117.0, 480254.5
103, 163.0, 111524.0
46, 95.5, 448649.0
47, 94.0, 418015.5
48, 93.5, 419299.0
113, 82.5, 437407.5
52, 106.5, 231945.5
53, 102.5, 251081.0
64, 102.0, 270561.0
65, 200.0, 258308.5
70, 119.5, 269181.5
55, 169.5, 346352.5
72, 113.5, 460358.0
68, 147.5, 466745.5
62, 76.0, 207558.0
114, 66.0, 215617.0
63, 161.5, 387500.0
67, 115.0, 213682.5
66, 69.0, 215841.0
69, 116.0, 212721.5
119, 173.5, 368379.0
78, 136.0, 469260.0
83, 116.0, 459074.5
110, 94.0, 432606.0
109, 90.5, 457760.0
85, 93.0, 445782.5
76, 95.0, 456155.5
77, 136.5, 440504.5
82, 115.5, 437416.0
81, 127.0, 460418.0
123, 126.5, 388118.0
87, 120.0, 447114.0
124, 114.5, 455746.5
122, 162.0, 396633.5
86, 92.0, 499029.5
80, 135.5, 450717.5
84, 120.5, 452472.0
88, 101.5, 430780.0
89, 107.0, 458911.0
111, 72.0, 465983.0
135, 71.5, 224696.0
105, 70.0, 430018.5
133, 82.0, 424103.0
90, 153.0, 106149.5
91, 178.5, 106561.5
92, 196.0, 112206.5
93, 195.5, 112273.0
94, 195.5, 112166.5
99, 179.0, 112681.0
98, 173.0, 112002.0
95, 192.5, 111875.0
100, 182.5, 112075.5
96, 191.0, 111096.0
97, 196.5, 112073.5
102, 175.0, 112154.5
101, 189.5, 112439.5
104, 200.0, 283709.0
106, 57.5, 463741.5
112, 70.0, 460156.5
108, 56.0, 477521.0
107, 51.0, 466489.5
138, 38.0, 415401.0
134, 131.5, 454987.5
158, 111.0, 442192.5
116, 192.5, 407986.5
127, 50.0, 371082.0
126, 69.0, 499731.5
128, 87.0, 456212.0
118, 189.5, 402292.0
117, 190.0, 402664.0
121, 186.5, 394778.5
115, 189.5, 413740.0
120, 194.0, 399423.5
136, 117.5, 438654.0
129, 55.5, 368530.5
131, 55.0, 368174.0
130, 53.5, 513432.0
151, 75.0, 372804.5
150, 36.0, 468395.5
132, 1.0, 8.0
137, 141.5, 188535.0
140, 30.0, 374319.5
139, 38.0, 386028.5
159, 200.0, 144595.0
141, 34.0, 375925.5
143, 28.0, 362902.5
142, 42.0, 361612.0
144, 40.5, 375561.5
147, 30.0, 211580.5
146, 31.0, 211295.5
145, 32.0, 210823.5
148, 35.0, 328338.5
149, 42.5, 342513.0
152, 150.5, 148144.0

Menor média: 8.0
