1, 118.0, 529647.0
5, 93.0, 500959.0
2, 86.0, 520862.0
3, 81.0, 558347.0
10, 67.0, 593851.0
8, 119.0, 521674.0
31, 94.0, 565366.0
4, 79.0, 519791.0
12, 67.0, 480587.0
156, 54.0, 497805.0
38, 80.0, 576953.0
157, 79.0, 527681.0
15, 87.0, 560621.0
13, 79.0, 551874.0
6, 92.0, 550202.0
7, 79.0, 545937.0
9, 85.0, 540618.0
33, 82.0, 619605.0
32, 61.0, 587603.0
34, 74.0, 522758.0
11, 55.0, 504331.0
56, 84.0, 681853.0
50, 79.0, 680070.0
57, 68.0, 647234.0
154, 69.0, 674767.0
16, 83.0, 558171.0
17, 90.0, 528351.0
18, 103.0, 566051.0
19, 77.0, 548021.0
20, 92.0, 542120.0
14, 79.0, 518466.0
21, 95.0, 544170.0
23, 74.0, 609247.0
26, 81.0, 654332.0
27, 83.0, 577207.0
22, 86.0, 629087.0
24, 69.0, 830667.0
25, 66.0, 687204.0
28, 73.0, 745950.0
29, 72.0, 836518.0
153, 60.0, 832137.0
30, 67.0, 889881.0
125, 1.0, 40.0
79, 75.0, 853212.0
35, 50.0, 684654.0
36, 67.0, 707096.0
60, 53.0, 822610.0
37, 53.0, 799322.0
59, 67.0, 811072.0
58, 66.0, 696838.0
61, 55.0, 919949.0
49, 74.0, 709985.0
51, 80.0, 649055.0
39, 61.0, 722858.0
155, 53.0, 700467.0
40, 59.0, 702357.0
41, 54.0, 722354.0
42, 55.0, 673004.0
54, 59.0, 732916.0
43, 60.0, 605106.0
71, 82.0, 666222.0
45, 65.0, 715379.0
44, 61.0, 745684.0
73, 80.0, 682568.0
75, 57.0, 754453.0
74, 84.0, 725169.0
103, 75.0, 742351.0
46, 70.0, 736212.0
47, 54.0, 698543.0
48, 59.0, 737217.0
113, 51.0, 849607.0
52, 68.0, 756960.0
53, 56.0, 763142.0
64, 58.0, 816904.0
65, 59.0, 791584.0
70, 54.0, 691689.0
55, 79.0, 731007.0
72, 80.0, 725897.0
68, 56.0, 875368.0
62, 52.0, 932783.0
114, 47.0, 908109.0
63, 61.0, 853326.0
67, 64.0, 781171.0
66, 80.0, 876332.0
69, 65.0, 769920.0
119, 54.0, 850888.0
78, 58.0, 830265.0
83, 82.0, 771947.0
110, 58.0, 736055.0
109, 59.0, 843634.0
85, 59.0, 905127.0
76, 59.0, 751189.0
77, 73.0, 736442.0
82, 56.0, 821960.0
81, 60.0, 849870.0
123, 54.0, 747100.0
87, 58.0, 820538.0
124, 51.0, 845333.0
122, 54.0, 798090.0
86, 65.0, 661557.0
80, 91.0, 898481.0
84, 71.0, 683019.0
88, 57.0, 883472.0
89, 57.0, 800893.0
111, 65.0, 654053.0
135, 1.0, 68.0
105, 50.0, 682316.0
133, 62.0, 711831.0
90, 100.0, 742191.0
91, 113.0, 745060.0
92, 87.0, 746707.0
93, 86.0, 746474.0
94, 96.0, 744775.0
99, 80.0, 743949.0
98, 76.0, 741127.0
95, 106.0, 740350.0
100, 82.0, 746470.0
96, 97.0, 744335.0
97, 97.0, 745067.0
102, 78.0, 742284.0
101, 93.0, 745786.0
104, 2.0, 80.0
106, 49.0, 808921.0
112, 58.0, 756074.0
108, 52.0, 758576.0
107, 52.0, 770457.0
138, 38.0, 774596.0
134, 71.0, 684419.0
158, 68.0, 828124.0
116, 64.0, 896725.0
127, 46.0, 854761.0
126, 60.0, 887279.0
128, 1.0, 98.0
118, 59.0, 871199.0
117, 59.0, 845604.0
121, 47.0, 812721.0
115, 62.0, 896668.0
120, 56.0, 816731.0
136, 61.0, 839153.0
129, 51.0, 741039.0
131, 46.0, 735346.0
130, 58.0, 644231.0
151, 117.0, 573658.0
150, 74.0, 534106.0
132, 2.0, 8.0
137, 52.0, 744712.0
140, 43.0, 621969.0
139, 46.0, 689684.0
159, 59.0, 615911.0
141, 50.0, 588980.0
143, 70.0, 541648.0
142, 55.0, 590763.0
144, 74.0, 524842.0
147, 78.0, 548631.0
146, 79.0, 542332.0
145, 80.0, 537181.0
148, 77.0, 516952.0
149, 83.0, 518832.0
152, 89.0, 528791.0

Menor média: 8.0
