1, 11.0, 1675183.8
2, 11.0, 1676181.0
5, 11.0, 1676121.2
3, 11.0, 1675474.8
32, 11.0, 1675582.0
10, 11.0, 1675637.8
8, 11.0, 1675337.4
4, 11.0, 1675670.2
12, 11.0, 1676022.8
39, 11.0, 1675662.6
158, 11.0, 1675745.6
157, 11.0, 1675816.2
16, 11.0, 1675408.0
14, 11.0, 1676169.8
6, 11.0, 1675504.6
9, 11.0, 1676122.0
7, 11.0, 1675949.2
33, 11.0, 1675471.4
34, 11.0, 1675564.4
35, 11.0, 1675833.6
11, 11.0, 1675827.6
57, 11.0, 1675567.2
155, 11.0, 1675327.0
51, 11.0, 1675709.0
58, 11.0, 1675569.6
13, 11.0, 1675725.2
21, 11.0, 1675847.6
17, 11.0, 1675720.4
19, 11.0, 1675586.0
18, 11.0, 1676037.0
20, 11.0, 1675768.8
15, 11.0, 1675243.6
22, 11.0, 1675332.0
24, 11.0, 1675923.2
27, 11.0, 1675550.8
28, 11.0, 1675535.8
23, 11.0, 1675951.6
25, 11.0, 1675047.0
26, 11.0, 1675148.8
30, 11.0, 1675663.2
29, 11.0, 1675174.8
154, 11.0, 1675406.8
31, 11.0, 1676142.8
126, 11.0, 1675898.8
80, 11.0, 1675577.4
36, 11.0, 1675399.8
37, 11.0, 1675234.0
60, 11.0, 1675499.2
38, 11.0, 1675328.4
61, 11.0, 1675451.4
59, 11.0, 1675473.8
62, 11.0, 1675422.4
52, 11.0, 1675914.6
40, 11.0, 1675795.2
50, 11.0, 1675467.0
156, 11.0, 1676220.8
41, 11.0, 1676000.2
42, 11.0, 1675704.2
43, 11.0, 1675570.6
55, 11.0, 1675091.0
44, 11.0, 1675811.6
72, 11.0, 1675792.4
74, 11.0, 1674926.6
45, 11.0, 1675334.8
46, 11.0, 1675685.4
75, 11.0, 1675742.0
76, 11.0, 1675338.2
104, 11.0, 1675139.6
47, 11.0, 1675580.8
48, 11.0, 1675777.4
49, 11.0, 1675686.6
114, 11.0, 1675937.0
54, 11.0, 1675592.6
53, 11.0, 1675441.2
65, 11.0, 1676008.8
66, 11.0, 1675426.6
71, 11.0, 1675757.6
56, 11.0, 1675342.4
69, 11.0, 1675471.8
73, 11.0, 1675734.0
63, 11.0, 1675039.4
115, 11.0, 1675062.6
64, 11.0, 1675698.0
67, 11.0, 1675563.8
68, 11.0, 1675615.6
70, 11.0, 1675698.4
120, 11.0, 1675415.0
79, 11.0, 1675548.0
84, 11.0, 1675391.0
111, 11.0, 1675438.4
110, 11.0, 1674875.0
77, 11.0, 1675463.6
86, 11.0, 1676038.4
78, 11.0, 1675827.2
124, 11.0, 1675767.0
88, 11.0, 1676002.0
83, 11.0, 1675700.0
82, 11.0, 1675414.0
125, 11.0, 1675571.4
123, 11.0, 1675876.0
81, 11.0, 1675968.4
87, 11.0, 1675789.6
85, 11.0, 1675317.4
89, 11.0, 1675092.4
112, 11.0, 1675180.2
90, 11.0, 1675533.2
134, 11.0, 1675515.2
136, 11.0, 1675959.0
106, 11.0, 1675560.4
91, 11.0, 1675448.2
92, 11.0, 1675212.6
94, 11.0, 1676001.2
93, 11.0, 1676099.8
99, 11.0, 1675478.8
100, 11.0, 1675191.6
95, 11.0, 1675669.2
96, 11.0, 1675765.0
97, 11.0, 1675581.6
101, 11.0, 1675685.0
98, 11.0, 1675123.4
103, 11.0, 1675393.4
102, 11.0, 1675533.0
105, 11.0, 1675453.8
113, 11.0, 1675530.4
109, 11.0, 1675481.8
107, 11.0, 1675715.0
108, 11.0, 1675690.8
135, 11.0, 1675650.6
139, 11.0, 1675774.0
159, 11.0, 1675391.0
116, 11.0, 1675780.6
122, 11.0, 1675902.2
128, 11.0, 1675869.0
127, 11.0, 1675580.0
129, 11.0, 1674731.0
119, 11.0, 1675445.6
118, 11.0, 1674802.4
117, 11.0, 1675677.4
121, 11.0, 1675895.6
137, 11.0, 1675764.4
130, 11.0, 1675742.4
132, 11.0, 1675745.4
131, 11.0, 1675374.4
151, 11.0, 1676001.8
152, 11.0, 1675561.4
133, 11.0, 1674829.6
138, 11.0, 1675203.8
140, 11.0, 1675259.8
141, 11.0, 1676503.0
160, 11.0, 1675420.2
144, 11.0, 1675159.6
142, 11.0, 1676073.4
143, 11.0, 1675481.6
145, 11.0, 1675979.0
147, 11.0, 1675847.0
148, 11.0, 1675284.0
146, 11.0, 1675555.6
149, 11.0, 1675657.2
150, 11.0, 1675888.4
153, 11.0, 1675687.8

Menor média: 1674731.0
