1, 11.0, 1665115.4
2, 11.0, 1665399.2
5, 11.0, 1665953.0
3, 11.0, 1665219.6
32, 11.0, 1666162.0
10, 11.0, 1665684.2
8, 11.0, 1665154.2
4, 11.0, 1665852.6
12, 11.0, 1665640.8
39, 11.0, 1665452.6
158, 11.0, 1665693.8
157, 11.0, 1665259.0
16, 11.0, 1665317.6
14, 11.0, 1664885.8
6, 11.0, 1664724.2
9, 11.0, 1666210.0
7, 11.0, 1666447.2
33, 11.0, 1665173.8
34, 11.0, 1665897.8
35, 11.0, 1666362.4
11, 11.0, 1665990.8
57, 11.0, 1665499.0
155, 11.0, 1665550.6
51, 11.0, 1665927.8
58, 11.0, 1666057.8
13, 11.0, 1675909.4
21, 11.0, 1665729.0
17, 11.0, 1666274.6
19, 11.0, 1665494.0
18, 11.0, 1665389.4
20, 11.0, 1665302.4
15, 11.0, 1665265.8
22, 11.0, 1665328.8
24, 11.0, 1665023.2
27, 11.0, 1665434.6
28, 11.0, 1665408.0
23, 11.0, 1665749.8
25, 11.0, 1665549.6
26, 11.0, 1665709.0
30, 11.0, 1665637.8
29, 11.0, 1665751.6
154, 11.0, 1665392.0
31, 11.0, 1665424.8
126, 11.0, 1665605.8
80, 11.0, 1666095.2
36, 11.0, 1665518.4
37, 11.0, 1665808.6
60, 11.0, 1665285.8
38, 11.0, 1665561.2
61, 11.0, 1665781.2
59, 11.0, 1665615.2
62, 11.0, 1665733.4
52, 11.0, 1665344.4
40, 11.0, 1665858.6
50, 11.0, 1665635.4
156, 11.0, 1666057.0
41, 11.0, 1666098.4
42, 11.0, 1665202.2
43, 11.0, 1666257.6
55, 11.0, 1665914.4
44, 11.0, 1666392.4
72, 11.0, 1665736.0
74, 11.0, 1665910.6
45, 11.0, 1665543.6
46, 11.0, 1665458.8
75, 11.0, 1666128.4
76, 11.0, 1665680.0
104, 11.0, 1665595.0
47, 11.0, 1665727.2
48, 11.0, 1666031.0
49, 11.0, 1666197.6
114, 11.0, 1665207.0
54, 11.0, 1666446.2
53, 11.0, 1666140.2
65, 11.0, 1665869.6
66, 11.0, 1665619.2
71, 11.0, 1665244.0
56, 11.0, 1665890.8
69, 11.0, 1665598.2
73, 11.0, 1665483.6
63, 11.0, 1665695.4
115, 11.0, 1665312.0
64, 11.0, 1665142.2
67, 11.0, 1665522.4
68, 11.0, 1665377.0
70, 11.0, 1665319.8
120, 11.0, 1666299.6
79, 11.0, 1665433.0
84, 11.0, 1666158.6
111, 11.0, 1666643.4
110, 11.0, 1665836.6
77, 11.0, 1665649.2
86, 11.0, 1666320.8
78, 11.0, 1665256.6
124, 11.0, 1665859.8
88, 11.0, 1665525.6
83, 11.0, 1665502.8
82, 11.0, 1665636.2
125, 11.0, 1665483.4
123, 11.0, 1665511.8
81, 11.0, 1665353.6
87, 11.0, 1666341.8
85, 11.0, 1665814.2
89, 11.0, 1666189.2
112, 11.0, 1665472.0
90, 11.0, 1665376.2
134, 11.0, 1665318.6
136, 11.0, 1665582.6
106, 11.0, 1665037.8
91, 11.0, 1665426.6
92, 11.0, 1666012.4
94, 11.0, 1665216.2
93, 11.0, 1665491.8
99, 11.0, 1666017.2
100, 11.0, 1665739.2
95, 11.0, 1665217.6
96, 11.0, 1665336.0
97, 11.0, 1665314.6
101, 11.0, 1665444.4
98, 11.0, 1665429.0
103, 11.0, 1664906.2
102, 11.0, 1665747.0
105, 11.0, 1665757.4
113, 11.0, 1665407.0
109, 11.0, 1666052.6
107, 11.0, 1665600.2
108, 11.0, 1665303.8
135, 11.0, 1666320.0
139, 11.0, 1665838.8
159, 11.0, 1665462.4
116, 11.0, 1666539.0
122, 11.0, 1666375.4
128, 11.0, 1665235.4
127, 11.0, 1666428.4
129, 11.0, 1665403.0
119, 11.0, 1665752.0
118, 11.0, 1666125.8
117, 11.0, 1665960.0
121, 11.0, 1666115.0
137, 11.0, 1665438.2
130, 11.0, 1665993.0
132, 11.0, 1666532.2
131, 11.0, 1666102.8
151, 11.0, 1664728.6
152, 11.0, 1665809.4
133, 11.0, 1666302.6
138, 11.0, 1664980.4
140, 11.0, 1667149.2
141, 11.0, 1666833.8
160, 11.0, 1666822.0
144, 11.0, 1665773.0
142, 11.0, 1667052.2
143, 11.0, 1666983.4
145, 11.0, 1664834.6
147, 11.0, 1665273.8
148, 11.0, 1664492.0
146, 11.0, 1665560.0
149, 11.0, 1665177.0
150, 11.0, 1665682.0
153, 11.0, 1665341.2
